1636821900000,4682.87,4683.55,4672.45,4674.27,1697.7387
1636822800000,4674.26,4678.64,4668.0,4670.03,2526.9766
1636823700000,4670.03,4670.96,4660.86,4668.95,2778.0887
1636824600000,4668.94,4680.0,4668.94,4677.65,1206.6118
1636825500000,4677.65,4686.0,4676.99,4685.51,1493.9665
1636826400000,4685.5,4688.63,4675.27,4675.28,1738.1765
1636827300000,4675.28,4675.38,4667.36,4672.0,2024.6733
1636828200000,4672.13,4686.3,4644.88,4654.69,5291.8955
1636829100000,4654.7,4660.08,4645.03,4653.17,2440.3083
1636830000000,4653.17,4653.17,4620.0,4629.27,6648.5312
1636830900000,4629.26,4642.38,4627.38,4642.2,1868.6289
1636831800000,4642.21,4645.76,4636.66,4645.1,993.4902
1636832700000,4645.1,4646.6,4638.02,4643.8,1054.264
1636833600000,4643.96,4649.16,4641.54,4648.07,1322.6887
1636834500000,4648.07,4649.39,4641.25,4642.11,1006.5422
1636835400000,4641.72,4649.27,4640.51,4646.39,1107.3869
1636836300000,4646.38,4665.39,4645.2,4660.78,1730.9427
1636837200000,4660.78,4661.84,4653.0,4653.97,1386.4674
1636838100000,4653.98,4661.01,4652.48,4658.0,998.7388
1636839000000,4658.04,4658.66,4645.89,4647.04,1149.1194
1636839900000,4647.04,4656.99,4642.0,4656.98,1039.6664
1636840800000,4656.98,4657.81,4649.0,4656.07,2103.8961
1636841700000,4656.07,4656.56,4641.85,4652.55,1250.2923
1636842600000,4652.55,4658.34,4652.19,4657.12,853.4174
1636843500000,4657.13,4660.83,4636.37,4639.63,2118.0337
1636844400000,4639.62,4650.22,4638.13,4648.94,1309.1147
1636845300000,4648.93,4651.26,4639.38,4641.1,706.76
1636846200000,4641.09,4641.41,4632.79,4640.25,1347.9673
1636847100000,4640.26,4664.23,4640.25,4644.28,3100.9188
1636848000000,4644.27,4654.44,4636.83,4650.57,2421.1705
1636848900000,4650.43,4696.05,4648.86,4687.39,6466.1925
1636849800000,4687.38,4695.72,4674.23,4680.77,2828.8978
1636850700000,4680.77,4688.97,4671.57,4675.47,2081.7945
1636851600000,4675.47,4682.6,4667.0,4670.12,2012.8312
